fecha_pedido,fecha_envio,modo_envio,nombre_cliente,segmento_cliente,ciudad,estado,region,departamento_producto,tipo_producto,precio_base,precio_unit_sin_desc,descuento,precio_unit_venta,cantidad_pedido,total_venta,total_ganancia
2020-06-01,2020-06-01,24 horas,Júlia Jesus,B2C,Londrina,Paraná,Sur,Productos de Limpieza,Limpiador de inodoros,10.99,12.93,0.1,11.64,3,34.92,1.9500000000000028
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,45.94,46.17,0.0,46.17,3,138.51,0.6899999999999977
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Productos de Limpieza,Toallitas desinfectantes,7.39,9.79,0.0,9.79,5,48.949999999999996,12.0
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Electrónicos,Cámaras digitales,87.69,101.97,0.0,101.97,5,509.85,71.40000000000003
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Productos de Limpieza,Detergente para platos,24.42,28.73,0.0,28.73,2,57.46,8.619999999999997
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,15.17,19.96,0.0,19.96,3,59.88,14.370000000000005
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Productos de Limpieza,Ambientador en spray,526.93,642.6,0.0,642.6,2,1285.2,231.34000000000015
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,15.09,19.99,0.0,19.99,3,59.97,14.700000000000003
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Productos de Limpieza,Papel higiénico,182.87,211.41,0.0,211.41,6,1268.46,171.24
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Ropa,Vestidos,277.5,324.56,0.0,324.56,14,4543.84,658.8400000000001
2021-09-14,2021-09-19,Entrega estándar,Heitor Monteiro,B2C,Santos,São Paulo,Sureste,Electrónicos,Cámaras digitales,33.8,33.97,0.0,33.97,3,101.91,0.5100000000000051
2022-11-30,2022-12-04,Entrega estándar,Pedro Miguel Viana,B2C,Jaraguá do Sur,Santa Catarina,Sur,Ropa,Jeans,622.14,737.36,0.1,663.62,2,1327.24,82.96000000000004
2022-11-30,2022-12-04,Entrega estándar,Pedro Miguel Viana,B2C,Jaraguá do Sur,Santa Catarina,Sur,Ropa,Vestidos,62.56,76.7,0.1,69.03,5,345.15,32.349999999999966
2022-12-05,2022-12-08,Económico,Bárbara Rocha,B2C,Osasco,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,71.1,93.63,0.1,84.27,3,252.81,39.51000000000002
2022-05-03,2022-05-07,Entrega estándar,João Miguel Costela,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,8.27,10.68,0.0,10.68,5,53.4,12.050000000000004
2022-05-03,2022-05-07,Entrega estándar,João Miguel Costela,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Limpiador de inodoros,58.69,67.46,0.0,67.46,3,202.38,26.310000000000002
2022-05-03,2022-05-07,Entrega estándar,João Miguel Costela,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,18.01,23.39,0.0,23.39,5,116.95,26.89999999999999
2021-12-26,2021-12-31,Entrega estándar,Samuel Silva,B2B,São Paulo,São Paulo,Sureste,Ropa,Zapatillas,634.44,665.5,0.2,532.4,2,1064.8,-204.08000000000015
2021-12-26,2021-12-31,Entrega estándar,Samuel Silva,B2B,São Paulo,São Paulo,Sureste,Ropa,Jeans,883.98,1033.89,0.05,982.2,3,2946.6000000000004,294.6600000000003
2019-10-01,2019-10-01,24 horas,Alexandre Farias,B2B,Osasco,São Paulo,Sureste,Productos de Limpieza,Ambientador en spray,433.83,500.81,0.1,450.73,6,2704.38,101.40000000000009
2019-07-13,2019-07-16,Económico,Samuel Silva,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Bolsas de basura,11.09,15.06,0.1,13.55,9,121.95,22.14
2019-07-13,2019-07-16,Económico,Samuel Silva,B2C,Manaus,Amazonas,Norte,Electrónicos,Smartphones,18.87,22.51,0.1,20.26,4,81.04,5.560000000000002
2021-09-09,2021-09-14,Entrega estándar,Otávio Peixoto,B2C,Fortaleza,Ceará,Noreste,Ropa,Vestidos,121.71,146.64,0.0,146.64,1,146.64,24.929999999999993
2021-09-09,2021-09-14,Entrega estándar,Otávio Peixoto,B2C,Fortaleza,Ceará,Noreste,Productos de Limpieza,Bolsas de basura,11.55,14.99,0.0,14.99,7,104.93,24.08
2022-08-07,2022-08-11,Entrega estándar,Vitor Gabriel Santos,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Detergente para platos,50.66,59.6,0.0,59.6,4,238.4,35.76000000000002
2022-01-21,2022-01-22,Envío rápido,Enrique Santos,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Toallitas desinfectantes,6.41,8.7,0.1,7.83,5,39.15,7.100000000000001
2021-05-31,2021-06-07,Entrega estándar,Pedro Miguel Souza,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Vestidos,68.83,71.33,0.0,71.33,8,570.64,20.0
2019-04-09,2019-04-13,Entrega estándar,Bryan da Conceição,B2C,Belford Roxo,Rio de Janeiro,Sureste,Ropa,Zapatillas,746.1,731.46,0.2,585.17,1,585.17,-160.93000000000006
2019-07-24,2019-07-25,Envío rápido,Heitor Monteiro,B2C,São Paulo,São Paulo,Sureste,Electrónicos,Smartphones,163.16,169.96,0.0,169.96,2,339.92,13.600000000000023
2022-05-31,2022-06-04,Entrega estándar,Pedro Farias,B2B,Santana de Parnaíba,São Paulo,Sureste,Electrónicos,Cámaras digitales,503.11,592.32,0.1,533.09,1,533.09,29.980000000000018
2022-05-31,2022-06-04,Entrega estándar,Pedro Farias,B2B,Santana de Parnaíba,São Paulo,Sureste,Electrónicos,Smartphones,62.74,66.79,0.1,60.11,2,120.22,-5.260000000000005
2022-05-31,2022-06-04,Entrega estándar,Pedro Farias,B2B,Santana de Parnaíba,São Paulo,Sureste,Ropa,Vestidos,46.79,51.34,0.1,46.21,1,46.21,-0.5799999999999983
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Ropa,Jeans,662.05,773.36,0.15,657.36,2,1314.72,-9.379999999999882
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Smartphones,242.22,287.08,0.1,258.37,5,1291.85,80.75
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Cámaras digitales,678.18,764.87,0.2,611.9,3,1835.6999999999998,-198.84000000000015
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Bolsas de basura,23.31,31.16,0.1,28.04,5,140.2,23.64999999999999
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,247.03,271.46,0.35,176.45,1,176.45,-70.58000000000001
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Papel higiénico,422.71,417.49,0.1,375.74,5,1878.7,-234.84999999999968
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,21.0,24.23,0.35,15.75,5,78.75,-26.25
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Papel higiénico,238.44,238.16,0.1,214.34,2,428.68,-48.19999999999999
2021-03-14,2021-03-16,Económico,João Lucas Rocha,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Detergente para ropas,873.75,783.05,0.35,508.98,3,1526.94,-1094.31
2022-04-11,2022-04-15,Entrega estándar,Ryan Duarte,B2C,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Ambientador en spray,156.51,184.27,0.1,165.84,4,663.36,37.32000000000005
2022-04-11,2022-04-15,Entrega estándar,Ryan Duarte,B2C,Brasília,Distrito Federal,Centro-Oeste,Ropa,Vestidos,37.92,46.18,0.1,41.56,3,124.68,10.920000000000002
2021-06-26,2021-06-28,Económico,Noah Silveira,B2C,Belo Horizonte,Minas Gerais,Sureste,Ropa,Jeans,150.1,170.49,0.15,144.92,2,289.84,-10.360000000000014
2021-06-26,2021-06-28,Económico,Noah Silveira,B2C,Belo Horizonte,Minas Gerais,Sureste,Ropa,Vestidos,77.86,79.44,0.3,55.61,2,111.22,-44.5
2019-03-18,2019-03-22,Entrega estándar,Sophia da Mata,B2B,São Gonçalo,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,9.91,12.95,0.0,12.95,3,38.849999999999994,9.119999999999994
2019-03-18,2019-03-22,Entrega estándar,Sophia da Mata,B2B,São Gonçalo,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,39.07,51.75,0.0,51.75,2,103.5,25.36
2019-03-18,2019-03-22,Entrega estándar,Sophia da Mata,B2B,São Gonçalo,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,16.63,22.03,0.0,22.03,2,44.06,10.800000000000004
2019-03-18,2019-03-22,Entrega estándar,Sophia da Mata,B2B,São Gonçalo,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,10.34,13.6,0.0,13.6,4,54.4,13.04
2019-03-18,2019-03-22,Entrega estándar,Sophia da Mata,B2B,São Gonçalo,Rio de Janeiro,Sureste,Productos de Limpieza,Ambientador en spray,32.21,37.03,0.0,37.03,3,111.09,14.460000000000008
2019-08-10,2019-08-14,Entrega estándar,Daniela da Mota,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Productos de Limpieza,Cepillos de baño,5.6,5.62,0.1,5.06,3,15.18,-1.6199999999999974
2019-08-10,2019-08-14,Entrega estándar,Daniela da Mota,B2C,Campo Grande,Mato Grosso do Sur,Centro-Oeste,Electrónicos,Lámparas LED,8.58,9.77,0.35,6.35,5,31.75,-11.149999999999999
2020-07-27,2020-08-01,Entrega estándar,Pietra Rezende,B2B,Valparaíso de Goiás,Goiás,Centro-Oeste,Electrónicos,Lámparas LED,8.62,11.51,0.1,10.36,3,31.08,5.219999999999999
2020-07-27,2020-08-01,Entrega estándar,Pietra Rezende,B2B,Valparaíso de Goiás,Goiás,Centro-Oeste,Electrónicos,Lámparas LED,10.73,14.57,0.1,13.11,6,78.66,14.280000000000001
2020-07-27,2020-08-01,Entrega estándar,Pietra Rezende,B2B,Valparaíso de Goiás,Goiás,Centro-Oeste,Productos de Limpieza,Limpiador de inodoros,58.69,67.46,0.0,67.46,5,337.29999999999995,43.849999999999966
2019-02-16,2019-02-20,Entrega estándar,Mirla Ramos,B2B,Fortaleza,Ceará,Noreste,Electrónicos,Lámparas LED,12.07,16.13,0.1,14.52,5,72.6,12.249999999999993
2022-09-03,2022-09-07,Entrega estándar,Breno Lopes,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Lámparas LED,10.5,14.14,0.1,12.73,5,63.650000000000006,11.150000000000006
2022-09-03,2022-09-07,Entrega estándar,Breno Lopes,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Zapatillas,404.62,446.78,0.1,402.1,2,804.2,-5.039999999999964
2020-11-17,2020-11-19,Envío rápido,Joaquim Moreira,B2B,Recife,Pernambuco,Noreste,Productos de Limpieza,Toallitas desinfectantes,16.49,21.42,0.0,21.42,3,64.26,14.790000000000006
2019-12-10,2019-12-12,Envío rápido,Evelyn Lima,B2B,Resende,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,14.99,20.19,0.1,18.17,2,36.34,6.360000000000003
2019-12-10,2019-12-12,Envío rápido,Evelyn Lima,B2B,Resende,Rio de Janeiro,Sureste,Productos de Limpieza,Papel higiénico,256.95,298.57,0.1,268.71,3,806.1299999999999,35.27999999999997
2022-02-04,2022-02-08,Económico,Kamilly Novaes,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Bolsas de basura,14.55,19.59,0.1,17.63,1,17.63,3.0799999999999983
2022-02-04,2022-02-08,Económico,Kamilly Novaes,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Bolsas de basura,91.28,123.89,0.1,111.5,2,223.0,40.44
2022-02-04,2022-02-08,Económico,Kamilly Novaes,B2B,Manaus,Amazonas,Norte,Ropa,Vestidos,119.82,107.83,0.3,75.48,1,75.48,-44.33999999999999
2022-02-04,2022-02-08,Económico,Kamilly Novaes,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Bolsas de basura,235.28,316.88,0.1,285.19,5,1425.95,249.54999999999995
2022-11-12,2022-11-15,Envío rápido,Srta. Caroline Farias,B2C,Cariacica,Espírito Santo,Sureste,Ropa,Vestidos,55.55,67.19,0.1,60.47,5,302.35,24.600000000000023
2022-09-18,2022-09-23,Económico,Amanda Castro,B2B,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Limpiador de inodoros,9.41,12.48,0.1,11.23,3,33.69,5.459999999999997
2022-09-18,2022-09-23,Económico,Amanda Castro,B2B,Belo Horizonte,Minas Gerais,Sureste,Ropa,Jeans,242.82,254.74,0.15,216.53,5,1082.65,-131.44999999999982
2022-09-18,2022-09-23,Económico,Amanda Castro,B2B,Belo Horizonte,Minas Gerais,Sureste,Electrónicos,Lámparas LED,7.4,6.57,0.4,3.94,5,19.7,-17.3
2022-09-18,2022-09-23,Económico,Amanda Castro,B2B,Belo Horizonte,Minas Gerais,Sureste,Electrónicos,Cámaras digitales,777.19,891.4,0.1,802.26,6,4813.5599999999995,150.41999999999916
2022-06-26,2022-07-02,Entrega estándar,Cecília Duarte,B2C,Barretos,São Paulo,Sureste,Electrónicos,Cámaras digitales,238.22,280.47,0.1,252.42,2,504.84,28.399999999999977
2021-07-31,2021-08-05,Entrega estándar,Agatha da Mata,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Toallitas desinfectantes,6.54,8.73,0.1,7.86,4,31.44,5.280000000000001
2021-07-31,2021-08-05,Entrega estándar,Agatha da Mata,B2C,Manaus,Amazonas,Norte,Productos de Limpieza,Papel higiénico,1718.2,1958.07,0.1,1762.26,2,3524.52,88.11999999999989
2020-04-17,2020-04-19,Envío rápido,Lavínia Cardoso,B2C,Ibirité,Minas Gerais,Sureste,Electrónicos,Cámaras digitales,842.5,968.39,0.0,968.39,2,1936.78,251.77999999999997
2020-04-17,2020-04-19,Envío rápido,Lavínia Cardoso,B2C,Ibirité,Minas Gerais,Sureste,Electrónicos,Lámparas LED,23.31,31.08,0.0,31.08,1,31.08,7.77
2020-04-17,2020-04-19,Envío rápido,Lavínia Cardoso,B2C,Ibirité,Minas Gerais,Sureste,Ropa,Vestidos,552.27,581.33,0.0,581.33,7,4069.3100000000004,203.42000000000053
2020-04-17,2020-04-19,Envío rápido,Lavínia Cardoso,B2C,Ibirité,Minas Gerais,Sureste,Ropa,Camisetas,173.95,197.68,0.0,197.68,9,1779.1200000000001,213.57000000000016
2020-04-12,2020-04-15,Económico,Srta. Alexia Costela,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Laptops,452.18,604.41,0.1,543.97,4,2175.88,367.1600000000001
2020-04-12,2020-04-15,Económico,Srta. Alexia Costela,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Bolsas de basura,69.06,89.69,0.0,89.69,2,179.38,41.25999999999999
2020-02-28,2020-03-02,Económico,Stella Pinto,B2C,Fortaleza,Ceará,Noreste,Electrónicos,Smartphones,188.32,203.59,0.0,203.59,9,1832.31,137.43000000000006
2021-05-20,2021-05-24,Entrega estándar,Kamilly Viana,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Ambientador en spray,32.29,37.33,0.0,37.33,8,298.64,40.31999999999999
2022-11-12,2022-11-16,Económico,Enzo Pires,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Vestidos,24.64,29.68,0.0,29.68,4,118.72,20.159999999999997
2019-09-16,2019-09-21,Entrega estándar,Pedro Lucas Moreira,B2C,São Paulo,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,12.95,16.93,0.0,16.93,3,50.79,11.940000000000005
2019-09-16,2019-09-21,Entrega estándar,Pedro Lucas Moreira,B2C,São Paulo,São Paulo,Sureste,Ropa,Vestidos,19.43,24.75,0.0,24.75,2,49.5,10.64
2020-09-16,2020-09-21,Entrega estándar,Leonardo Pires,B2B,Brasília,Distrito Federal,Centro-Oeste,Electrónicos,Lámparas LED,4.26,4.68,0.35,3.04,4,12.16,-4.879999999999999
2020-09-16,2020-09-21,Entrega estándar,Leonardo Pires,B2B,Brasília,Distrito Federal,Centro-Oeste,Productos de Limpieza,Papel higiénico,275.24,278.02,0.1,250.22,2,500.44,-50.04000000000002
2021-04-11,2021-04-16,Entrega estándar,Lavínia Moreira,B2B,Manaus,Amazonas,Norte,Productos de Limpieza,Limpiador de inodoros,10.16,12.81,0.1,11.53,4,46.12,5.479999999999997
2019-01-07,2019-01-11,Entrega estándar,Luiz Miguel Ferreira,B2B,Ribeirão Preto,São Paulo,Sureste,Ropa,Jeans,831.34,972.33,0.0,972.33,9,8750.970000000001,1268.9100000000008
2019-01-07,2019-01-11,Entrega estándar,Luiz Miguel Ferreira,B2B,Ribeirão Preto,São Paulo,Sureste,Electrónicos,Lámparas LED,803.64,1036.96,0.0,1036.96,2,2073.92,466.6400000000001
2019-01-07,2019-01-11,Entrega estándar,Luiz Miguel Ferreira,B2B,Ribeirão Preto,São Paulo,Sureste,Productos de Limpieza,Limpiador de inodoros,8.06,9.32,0.0,9.32,2,18.64,2.5199999999999996
2019-01-07,2019-01-11,Entrega estándar,Luiz Miguel Ferreira,B2B,Ribeirão Preto,São Paulo,Sureste,Electrónicos,Cámaras digitales,569.74,666.36,0.0,666.36,2,1332.72,193.24
2019-01-07,2019-01-11,Entrega estándar,Luiz Miguel Ferreira,B2B,Ribeirão Preto,São Paulo,Sureste,Electrónicos,Cámaras digitales,555.82,642.57,0.0,642.57,4,2570.28,347.0
2019-01-07,2019-01-11,Entrega estándar,Luiz Miguel Ferreira,B2B,Ribeirão Preto,São Paulo,Sureste,Productos de Limpieza,Cepillos de baño,26.32,26.45,0.0,26.45,4,105.8,0.519999999999996
2019-01-07,2019-01-11,Entrega estándar,Luiz Miguel Ferreira,B2B,Ribeirão Preto,São Paulo,Sureste,Productos de Limpieza,Bolsas de basura,17.12,22.24,0.0,22.24,1,22.24,5.119999999999997
2021-09-02,2021-09-04,Económico,Murilo Nogueira,B2B,Votorantim,São Paulo,Sureste,Productos de Limpieza,Limpiacristales,33.67,43.45,0.0,43.45,1,43.45,9.780000000000001
2019-09-24,2019-10-01,Entrega estándar,Bruno Alves,B2B,São Paulo,São Paulo,Sureste,Electrónicos,Lámparas LED,12.75,17.44,0.1,15.7,4,62.8,11.799999999999997
2019-12-16,2019-12-18,Económico,Raquel Pires,B2B,Brasília,Distrito Federal,Centro-Oeste,Ropa,Jeans,242.83,254.74,0.15,216.53,7,1515.71,-184.10000000000014
2022-12-29,2020-01-03,Entrega estándar,Ana Beatriz Barros,B2B,Marituba,Pará,Norte,Productos de Limpieza,Limpiador de inodoros,6.95,8.43,0.0,8.43,1,8.43,1.4799999999999995
2022-12-29,2020-01-03,Entrega estándar,Ana Beatriz Barros,B2B,Marituba,Pará,Norte,Electrónicos,Lámparas LED,13.3,17.61,0.0,17.61,5,88.05,21.549999999999997
2020-12-20,2020-12-25,Económico,Gustavo Novaes,B2B,São José dos Pinhais,Paraná,Sur,Productos de Limpieza,Bolsas de basura,15.35,20.33,0.0,20.33,5,101.64999999999999,24.89999999999999
2020-12-20,2020-12-25,Económico,Gustavo Novaes,B2B,São José dos Pinhais,Paraná,Sur,Electrónicos,Smartphones,752.22,849.97,0.0,849.97,9,7649.7300000000005,879.75
2020-12-20,2020-12-25,Económico,Gustavo Novaes,B2B,São José dos Pinhais,Paraná,Sur,Ropa,Zapatillas,939.95,1053.16,0.15,895.19,4,3580.76,-179.03999999999996
2022-11-06,2022-11-10,Entrega estándar,Larissa Ferreira,B2C,Recife,Pernambuco,Noreste,Productos de Limpieza,Bolsas de basura,16.74,22.03,0.0,22.03,2,44.06,10.580000000000005
2020-09-11,2020-09-17,Entrega estándar,Maria Luiza Fernandes,B2B,Rio de Janeiro,Rio de Janeiro,Sureste,Ropa,Vestidos,51.08,60.45,0.0,60.45,6,362.70000000000005,56.22000000000003
2022-11-17,2022-11-17,24 horas,Juan Caldeira,B2C,Mogi Guaçu,São Paulo,Sureste,Electrónicos,Cámaras digitales,66.27,67.97,0.0,67.97,6,407.82,10.199999999999989
2022-09-12,2022-09-17,Entrega estándar,Emanuel Cunha,B2C,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Bolsas de basura,9.82,12.93,0.1,11.64,3,34.92,5.460000000000001
2022-09-12,2022-09-17,Entrega estándar,Emanuel Cunha,B2C,Belo Horizonte,Minas Gerais,Sureste,Ropa,Zapatillas,370.68,409.75,0.15,348.29,5,1741.45,-111.95000000000005
2022-09-12,2022-09-17,Entrega estándar,Emanuel Cunha,B2C,Belo Horizonte,Minas Gerais,Sureste,Productos de Limpieza,Ambientador en spray,6.22,4.4,0.4,2.64,2,5.28,-7.159999999999999
2022-07-15,2022-07-19,Entrega estándar,Daniel Nunes,B2C,Mossoró,Rio Grande do Norte,Noreste,Electrónicos,Lámparas LED,6.33,8.4,0.1,7.56,2,15.12,2.459999999999999
2022-07-15,2022-07-19,Entrega estándar,Daniel Nunes,B2C,Mossoró,Rio Grande do Norte,Noreste,Ropa,Vestidos,285.36,313.58,0.0,313.58,3,940.74,84.65999999999997
2022-07-15,2022-07-19,Entrega estándar,Daniel Nunes,B2C,Mossoró,Rio Grande do Norte,Noreste,Productos de Limpieza,Cepillos de baño,3.22,4.22,0.0,4.22,4,16.88,3.9999999999999982
2022-07-15,2022-07-19,Entrega estándar,Daniel Nunes,B2C,Mossoró,Rio Grande do Norte,Noreste,Productos de Limpieza,Limpiador de inodoros,52.27,61.13,0.0,61.13,4,244.52,35.44
2022-07-15,2022-07-19,Entrega estándar,Daniel Nunes,B2C,Mossoró,Rio Grande do Norte,Noreste,Ropa,Vestidos,16.87,21.35,0.0,21.35,3,64.05000000000001,13.440000000000012
2022-07-15,2022-07-19,Entrega estándar,Daniel Nunes,B2C,Mossoró,Rio Grande do Norte,Noreste,Electrónicos,Smartphones,148.58,159.77,0.0,159.77,3,479.31000000000006,33.57000000000005
2022-07-15,2022-07-19,Entrega estándar,Daniel Nunes,B2C,Mossoró,Rio Grande do Norte,Noreste,Electrónicos,Cámaras digitales,503.11,592.32,0.1,533.09,3,1599.27,89.94000000000005
2022-03-31,2022-03-31,24 horas,Isabel Araújo,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Productos de Limpieza,Limpiador de inodoros,8.58,10.34,0.0,10.34,2,20.68,3.5199999999999996
2022-03-31,2022-03-31,24 horas,Isabel Araújo,B2C,Rio de Janeiro,Rio de Janeiro,Sureste,Electrónicos,Cámaras digitales,528.77,622.54,0.1,560.29,1,560.29,31.519999999999982
2022-06-09,2022-06-14,Entrega estándar,Larissa Nogueira,B2C,Itabuna,Bahia,Noreste,Electrónicos,Lámparas LED,18.37,17.25,0.4,10.35,4,41.4,-32.080000000000005
2019-11-03,2019-11-07,Entrega estándar,Vitor Gabriel Santos,B2C,Salvador,Bahia,Noreste,Electrónicos,Cámaras digitales,74.42,87.62,0.1,78.86,2,157.72,8.879999999999995
2019-11-03,2019-11-07,Entrega estándar,Vitor Gabriel Santos,B2C,Salvador,Bahia,Noreste,Productos de Limpieza,Papel higiénico,527.5,616.96,0.0,616.96,2,1233.92,178.92000000000007
2022-07-15,2022-07-19,Entrega estándar,Ana Luiza Santos,B2C,Curitiba,Paraná,Sur,Productos de Limpieza,Bolsas de basura,12.87,17.47,0.1,15.72,2,31.44,5.700000000000003
2022-07-15,2022-07-19,Entrega estándar,Ana Luiza Santos,B2C,Curitiba,Paraná,Sur,Electrónicos,Cámaras digitales,785.38,892.48,0.2,713.98,9,6425.82,-642.6000000000004
2022-07-15,2022-07-19,Entrega estándar,Ana Luiza Santos,B2C,Curitiba,Paraná,Sur,Productos de Limpieza,Papel higiénico,40.61,46.88,0.1,42.19,5,210.95,7.899999999999977
2022-07-15,2022-07-19,Entrega estándar,Ana Luiza Santos,B2C,Curitiba,Paraná,Sur,Ropa,Vestidos,219.3,299.9,0.1,269.91,5,1349.5500000000002,253.05000000000018
2022-07-15,2022-07-19,Entrega estándar,Ana Luiza Santos,B2C,Curitiba,Paraná,Sur,Productos de Limpieza,Papel higiénico,111.95,129.23,0.1,116.31,7,814.1700000000001,30.520000000000095
2022-07-15,2022-07-19,Entrega estándar,Ana Luiza Santos,B2C,Curitiba,Paraná,Sur,Productos de Limpieza,Limpiador de inodoros,8.2,9.91,0.1,8.92,5,44.6,3.6000000000000014
2022-12-10,2022-12-13,Económico,Ana Luiza Santos,B2C,São Luís,Maranhão,Noreste,Electrónicos,Lámparas LED,38.43,49.91,0.0,49.91,2,99.82,22.959999999999994
2022-12-10,2022-12-13,Económico,Ana Luiza Santos,B2C,São Luís,Maranhão,Noreste,Productos de Limpieza,Ambientador en spray,124.94,146.13,0.0,146.13,5,730.65,105.94999999999993
2022-12-10,2022-12-13,Económico,Ana Luiza Santos,B2C,São Luís,Maranhão,Noreste,Electrónicos,Lámparas LED,10.35,13.53,0.0,13.53,4,54.12,12.719999999999999
2022-12-10,2022-12-13,Económico,Ana Luiza Santos,B2C,São Luís,Maranhão,Noreste,Electrónicos,Smartphones,83.15,99.59,0.0,99.59,5,497.95000000000005,82.20000000000005
2022-12-10,2022-12-13,Económico,Ana Luiza Santos,B2C,São Luís,Maranhão,Noreste,Productos de Limpieza,Papel higiénico,50.45,51.48,0.0,51.48,1,51.48,1.029999999999994
2022-12-10,2022-12-13,Económico,Ana Luiza Santos,B2C,São Luís,Maranhão,Noreste,Productos de Limpieza,Toallitas desinfectantes,7.54,9.79,0.0,9.79,2,19.58,4.499999999999998
2022-12-10,2022-12-13,Económico,Ana Luiza Santos,B2C,São Luís,Maranhão,Noreste,Electrónicos,Laptops,1844.48,2379.96,0.0,2379.96,2,4759.92,1070.96
2021-09-06,2021-09-12,Entrega estándar,João Miguel da Rocha,B2C,Uberlândia,Minas Gerais,Sureste,Electrónicos,Lámparas LED,21.56,23.42,0.35,15.22,2,30.44,-12.679999999999996
2021-09-06,2021-09-12,Entrega estándar,João Miguel da Rocha,B2C,Uberlândia,Minas Gerais,Sureste,Electrónicos,Lámparas LED,6.86,7.72,0.35,5.02,6,30.119999999999997,-11.040000000000006
2021-09-06,2021-09-12,Entrega estándar,João Miguel da Rocha,B2C,Uberlândia,Minas Gerais,Sureste,Ropa,Jeans,145.95,170.49,0.15,144.92,2,289.84,-2.0600000000000023
2022-09-27,2022-09-27,24 horas,Heitor Silveira,B2B,Salvador,Bahia,Noreste,Productos de Limpieza,Limpiacristales,31.36,40.73,0.0,40.73,6,244.38,56.22
